sku_id,sku_name,sales_month,monthly_revenue,prev_month_revenue,revenue_change,pct_change_revenue,monthly_units,prev_month_units
1077,Household_Cleaning Supplies_1077,2021-09-01,3236.7998962402344,6845.355919265748,-3608.5560230255132,-52.72,68,163
1056,Snacks_Nuts_1056,2022-03-01,388.7000012397766,821.5974798202515,-432.89747858047485,-52.69,65,192
1161,Electronics_Batteries_1161,2023-09-01,5951.520263671875,12581.059967041016,-6629.539703369141,-52.69,72,199
1087,Snacks_Crackers_1087,2023-02-01,1084.2315197944642,2289.9900436401376,-1205.7585238456734,-52.65,137,293
1156,Personal Care_Soap_1156,2025-09-01,2648.1000595092773,5589.741990470889,-2941.6419309616113,-52.63,78,188
1074,Personal Care_Skincare_1074,2022-03-01,5201.609848022461,10978.769805908203,-5777.159957885742,-52.62,83,229
1146,Snacks_Chocolates_1146,2023-03-01,1685.6580551147463,3556.1200942993164,-1870.4620391845701,-52.60,91,203
1160,Snacks_Nuts_1160,2023-09-01,401.6999888420105,847.1359893798827,-445.43600053787225,-52.58,65,167
1126,Beverages_Soft Drinks_1126,2025-04-01,1540.4580425262452,3247.7090360641478,-1707.2509935379026,-52.57,63,184
1129,Electronics_Chargers_1129,2022-09-01,12838.559692382812,27068.35943603516,-14229.799743652347,-52.57,84,198
1043,Electronics_Batteries_1043,2021-03-01,2157.4000701904297,4548.677602767944,-2391.2775325775146,-52.57,92,237
1072,Electronics_Chargers_1072,2021-09-01,23111.219467163086,48711.733566284165,-25600.51409912108,-52.56,97,232
1063,Snacks_Chocolates_1063,2023-09-01,1167.8399505615234,2459.2399024963374,-1291.399951934814,-52.51,72,184
1084,Household_Paper Products_1084,2023-03-01,4097.421990966797,8627.506848907471,-4530.084857940674,-52.51,96,214
1162,Dairy_Yogurt_1162,2021-09-01,1715.9999752044678,3611.7839998245236,-1895.7840246200558,-52.49,65,156
1163,Household_Paper Products_1163,2022-03-01,2991.199951171875,6295.290035247803,-3304.0900840759277,-52.49,80,227
1063,Snacks_Chocolates_1063,2022-03-01,1005.6399574279785,2116.1399517059326,-1110.499994277954,-52.48,62,197
1137,Snacks_Nuts_1137,2023-09-01,356.15998888015747,748.6559989929201,-392.49601011276263,-52.43,53,147
1131,Snacks_Crackers_1131,2025-04-01,1723.8749523162842,3622.206958389283,-1898.3320060729989,-52.41,76,214
1037,Electronics_Cables_1037,2021-03-01,15714.16064453125,33012.14346160888,-17297.98281707763,-52.40,88,224
1097,Snacks_Crackers_1097,2024-09-01,203.57999181747437,427.63498272895805,-224.05499091148369,-52.39,78,183
1097,Snacks_Crackers_1097,2023-03-01,272.2139890193939,571.5089947581291,-299.2950057387352,-52.37,114,268
1124,Dairy_Cheese_1124,2023-09-01,1582.5400562286377,3321.3400211334238,-1738.799964904786,-52.35,67,182
1031,Snacks_Chips_1031,2025-09-01,1191.0600357055664,2499.606022453307,-1308.5459867477407,-52.35,78,181
1075,Snacks_Crackers_1075,2022-09-01,1296.889988899231,2721.6229561805726,-1424.7329672813416,-52.35,97,230
1078,Electronics_Cables_1078,2021-10-01,7368.929824829102,15456.77963256836,-8087.849807739258,-52.33,41,86
1130,Snacks_Nuts_1130,2021-09-01,1197.060043334961,2510.1300525665283,-1313.0700092315674,-52.31,71,166
1089,Electronics_Mobile Accessories_1089,2025-04-01,4484.599792480469,9401.32776489258,-4916.727972412111,-52.30,68,216
1087,Snacks_Crackers_1087,2021-03-01,753.6000061035156,1579.4805285453797,-825.8805224418641,-52.29,80,199
1054,Snacks_Chips_1054,2021-03-01,936.6999673843384,1963.4659737586978,-1026.7660063743594,-52.29,95,233
1045,Electronics_Cables_1045,2025-09-01,10025.91047668457,21010.689483642578,-10984.779006958008,-52.28,71,160
1159,Electronics_Batteries_1159,2024-09-01,13534.080139160156,28321.692489624023,-14787.612350463867,-52.21,76,175
1189,Electronics_Batteries_1189,2022-03-01,6005.229835510254,12561.007493019104,-6555.77765750885,-52.19,77,221
1105,Beverages_Water_1105,2021-03-01,1431.3600769042969,2991.656011581421,-1560.295934677124,-52.15,84,215
1044,Snacks_Biscuits_1044,2025-04-01,1730.3250686645508,3614.290101623535,-1883.9650329589842,-52.13,84,223
1001,Electronics_Chargers_1001,2022-11-01,8272.011878585816,17278.799743652344,-9006.787865066528,-52.13,52,105
1189,Electronics_Batteries_1189,2024-09-01,6005.229835510254,12538.347116088862,-6533.117280578608,-52.11,77,183
1165,Personal Care_Skincare_1165,2023-09-01,1072.599952697754,2239.311975097656,-1166.7120223999023,-52.10,62,173
1120,Grocery_Cereals_1120,2022-03-01,3668.7598915100098,7650.990039825439,-3982.2301483154297,-52.05,79,219
1110,Grocery_Canned Goods_1110,2021-03-01,1583.2599868774414,3301.4174420356753,-1718.157455158234,-52.04,86,219
1134,Household_Paper Products_1134,2022-09-01,1134.0599937438965,2364.6899742126457,-1230.6299804687492,-52.04,82,193
1073,Electronics_Chargers_1073,2022-09-01,9510.01978302002,19822.78143310547,-10312.76165008545,-52.02,79,185
1031,Snacks_Chips_1031,2022-03-01,1191.0600357055664,2482.0875227451324,-1291.027487039566,-52.01,78,219
1154,Household_Cleaning Supplies_1154,2023-09-01,1175.8600254058838,2446.9000339508057,-1271.0400085449219,-51.94,74,190
1145,Household_Trash Bags_1145,2021-09-01,767.8200025558472,1596.9030320167542,-829.083029460907,-51.92,67,154
1070,Grocery_Canned Goods_1070,2024-09-01,3164.249897003174,6581.550006866456,-3417.300109863282,-51.92,75,175
1071,Grocery_Canned Goods_1071,2024-09-01,444.6899814605713,924.5879858493804,-479.8980043888091,-51.90,81,188
1113,Dairy_Cheese_1113,2022-09-01,2048.490074157715,4258.476090431213,-2209.9860162734985,-51.90,81,191
1095,Snacks_Chocolates_1095,2025-09-01,1631.7600059509277,3392.1380001068123,-1760.3779941558846,-51.90,78,180
1160,Snacks_Nuts_1160,2024-09-01,457.3199872970581,950.6399810314178,-493.31999373435974,-51.89,74,170
1103,Dairy_Milk_1103,2022-09-01,3531.8799438476562,7340.059860229492,-3808.179916381836,-51.88,92,214
1021,Grocery_Canned Goods_1021,2021-03-01,2623.529993057251,5452.045518779754,-2828.5155257225033,-51.88,91,226
1057,Beverages_Tea_1057,2021-03-01,2559.3000507354736,5317.409998893738,-2758.109948158264,-51.87,95,239
1110,Grocery_Canned Goods_1110,2023-09-01,1472.7999877929688,3059.989933013916,-1587.1899452209473,-51.87,80,222
1116,Personal Care_Skincare_1116,2025-04-01,6171.4802169799805,12805.772272491458,-6634.292055511478,-51.81,79,244
1052,Snacks_Crackers_1052,2025-09-01,1384.4400253295898,2872.209046745301,-1487.769021415711,-51.80,83,199
1187,Personal Care_Skincare_1187,2021-03-01,7277.699844360352,15097.605017852782,-7819.905173492431,-51.80,102,251
1117,Snacks_Crackers_1117,2022-09-01,735.5599689483643,1525.8049502372742,-790.2449812889099,-51.79,74,170
1003,Household_Cleaning Supplies_1003,2025-04-01,816,1691.3999586105342,-875.3999586105342,-51.76,68,220
1115,Household_Paper Products_1115,2024-02-01,5351.688093566896,11072.49916572571,-5720.811072158815,-51.67,141,302
1167,Grocery_Rice_1167,2021-03-01,5033.100173950195,10414.588481140137,-5381.488307189942,-51.67,114,285
1098,Electronics_Mobile Accessories_1098,2025-04-01,7555.61791381836,15623.601046752925,-8067.983132934565,-51.64,74,232
1198,Dairy_Cheese_1198,2024-09-01,2046.8899879455566,4231.219955444334,-2184.3299674987775,-51.62,79,188
1159,Electronics_Batteries_1159,2022-09-01,14424.48014831543,29810.34063720703,-15385.860488891602,-51.61,81,194
1122,Dairy_Yogurt_1122,2025-09-01,2401.600028991699,4961.200077056885,-2559.6000480651855,-51.59,76,176
1143,Dairy_Cheese_1143,2024-03-01,1443.1894755840299,2978.982428789138,-1535.792953205108,-51.55,103,205
1058,Personal Care_Soap_1058,2025-09-01,2974.6199798583984,6139.662081527713,-3165.0421016693144,-51.55,66,152
1068,Electronics_Chargers_1068,2022-03-01,6941.569732666016,14323.249759674072,-7381.680027008057,-51.54,73,225
1070,Grocery_Canned Goods_1070,2022-03-01,3375.1998901367188,6963.789806365967,-3588.589916229248,-51.53,80,211
1024,Grocery_Canned Goods_1024,2023-09-01,606.5099973678589,1251.1860136032099,-644.676016235351,-51.53,69,178
1055,Dairy_Butter_1055,2025-04-01,735.2400226593018,1516.2800436019895,-781.0400209426878,-51.51,66,182
1181,Personal Care_Soap_1181,2021-09-01,2857.1400451660156,5890.815045166016,-3033.675,-51.50,74,171
1104,Grocery_Pasta_1104,2025-09-01,1752.960069656372,3612.198076248169,-1859.2380065917969,-51.47,83,198
1164,Electronics_Cables_1164,2025-09-01,18642.800521850586,38381.04403076171,-19738.243508911124,-51.43,95,218
1115,Household_Paper Products_1115,2024-09-01,3449.1600952148438,7096.620014953615,-3647.4599197387715,-51.40,78,181
1182,Beverages_Tea_1182,2021-09-01,1233.7600402832031,2536.914010334014,-1303.153970050811,-51.37,88,210
1148,Household_Cleaning Supplies_1148,2024-03-01,5576.313025665285,11460.283516311647,-5883.970490646362,-51.34,119,259
1050,Snacks_Chips_1050,2025-04-01,1123.2120086669922,2307.7649927139287,-1184.5529840469364,-51.33,65,188
1053,Snacks_Crackers_1053,2025-04-01,867.0849710464478,1781.3249292373653,-914.2399581909175,-51.32,78,232
1002,Dairy_Cream_1002,2024-05-01,1043.479965209961,2143.008447551728,-1099.528482341767,-51.31,76,176
1020,Beverages_Juices_1020,2023-09-01,816.7200031280518,1677.47998046875,-860.7599773406982,-51.31,82,217
1089,Electronics_Mobile Accessories_1089,2025-09-01,5078.149765014648,10429.755801391602,-5351.606036376954,-51.31,77,176
1013,Grocery_Cereals_1013,2023-09-01,2529.7300758361816,5194.550090789795,-2664.8200149536133,-51.30,71,180
1062,Personal Care_Deodorant_1062,2022-03-01,2130.140022277832,4370.969926357269,-2240.8299040794373,-51.27,73,215
1004,Beverages_Juices_1004,2025-09-01,1935.959976196289,3972.343983459473,-2036.3840072631838,-51.26,78,176
1093,Snacks_Chips_1093,2024-09-01,694.2600016593933,1423.295986747742,-729.0359850883488,-51.22,87,197
1133,Electronics_Mobile Accessories_1133,2025-04-01,2264.599910736084,4639.649976730347,-2375.0500659942627,-51.19,72,211
1014,Dairy_Butter_1014,2023-09-01,563.7599945068359,1154.1480110168457,-590.3880165100097,-51.15,72,182
1036,Electronics_Mobile Accessories_1036,2024-09-01,5100.360191345215,10437.725143432617,-5337.364952087402,-51.14,57,129
1161,Electronics_Batteries_1161,2021-09-01,6860.780303955078,14037.633119201662,-7176.852815246584,-51.13,83,197
1168,Snacks_Chips_1168,2024-03-01,1683.7775478363037,3445.3175621032715,-1761.5400142669678,-51.13,100,221
1158,Snacks_Crackers_1158,2025-09-01,625.2199983596802,1278.549994945526,-653.3299965858457,-51.10,86,193
1024,Grocery_Canned Goods_1024,2024-09-01,738.3599967956543,1508.5169803619387,-770.1569835662845,-51.05,84,195
1064,Snacks_Biscuits_1064,2024-09-01,1502.8000259399414,3068.6820075988776,-1565.8819816589362,-51.03,85,196
1099,Personal Care_Toothpaste_1099,2025-09-01,3339.2800102233887,6818.974063873291,-3479.6940536499023,-51.03,67,156
1049,Electronics_Batteries_1049,2024-10-01,5671.68017578125,11579.680358886719,-5908.000183105469,-51.02,48,98
1195,Snacks_Chocolates_1195,2025-04-01,1379.024006652832,2815.016039085388,-1435.992032432556,-51.01,70,207
1181,Personal Care_Soap_1181,2024-09-01,3011.580047607422,6146.415048217771,-3134.835000610349,-51.00,78,178
1107,Electronics_Mobile Accessories_1107,2021-09-01,11575.440307617188,23624.895507812496,-12049.455200195309,-51.00,72,165
1129,Electronics_Chargers_1129,2025-09-01,13449.919677734375,27441.37544555663,-13991.455767822255,-50.99,88,205
1186,Dairy_Yogurt_1186,2023-03-01,503.263998413086,1026.871988415718,-523.607990002632,-50.99,108,225
1154,Household_Cleaning Supplies_1154,2023-03-01,1300.3880222320554,2650.6900529861446,-1350.3020307540892,-50.94,93,189
1071,Grocery_Canned Goods_1071,2021-03-01,603.899974822998,1230.569990158081,-626.670015335083,-50.93,110,274
1012,Beverages_Juices_1012,2025-04-01,1218.3810305595398,2482.869029521942,-1264.4879989624023,-50.93,91,248
1004,Beverages_Juices_1004,2024-09-01,1861.4999771118164,3791.67599029541,-1930.1760131835936,-50.91,75,171
1172,Electronics_Chargers_1172,2023-03-01,9747.623840332031,19852.00234794616,-10104.378507614128,-50.90,96,218
1041,Snacks_Nuts_1041,2021-03-01,1224.6400203704834,2493.914993333817,-1269.2749729633338,-50.89,89,222
1024,Grocery_Canned Goods_1024,2022-09-01,553.7699975967407,1127.4329879760742,-573.6629903793335,-50.88,63,141
1053,Snacks_Crackers_1053,2022-09-01,815.4999732971191,1660.3779567718502,-844.8779834747311,-50.88,70,163
1142,Electronics_Mobile Accessories_1142,2022-09-01,1204.280026435852,2451.2720222473145,-1246.9919958114624,-50.87,77,174
1177,Snacks_Chips_1177,2021-09-01,221.5199933052063,450.9039879322052,-229.3839946269989,-50.87,78,175
1058,Personal Care_Soap_1058,2021-03-01,3785.8799743652344,7703.645128250123,-3917.7651538848886,-50.86,84,207
1050,Snacks_Chips_1050,2021-03-01,1409.3600120544434,2865.477997398376,-1456.1179853439326,-50.82,79,192
1112,Household_Paper Products_1112,2022-03-01,716.2200078964233,1456.035026192665,-739.8150182962418,-50.81,69,188
1175,Household_Trash Bags_1175,2022-09-01,4428.160011291504,8999.092064666751,-4570.932053375247,-50.79,74,169
1137,Snacks_Nuts_1137,2025-09-01,490.5599846839905,996.7050061225891,-506.14502143859863,-50.78,73,169
1027,Snacks_Chips_1027,2023-03-01,387.9260122299194,788.1410024881363,-400.2149902582169,-50.78,76,155
1096,Electronics_Mobile Accessories_1096,2025-04-01,9898.120101928711,20095.040435791016,-10196.920333862305,-50.74,94,260
1183,Electronics_Batteries_1183,2021-06-01,13512.789321899414,27433.139772033694,-13920.35045013428,-50.74,101,243
1126,Beverages_Soft Drinks_1126,2021-03-01,2081.7000617980957,4223.64408493042,-2141.944023132324,-50.71,81,191
1002,Dairy_Cream_1002,2022-09-01,906.1799697875977,1838.183945274353,-932.0039754867553,-50.70,66,154
1149,Electronics_Chargers_1149,2024-09-01,8493.560150146484,17219.950256347656,-8726.390106201172,-50.68,82,190
1106,Snacks_Chocolates_1106,2021-03-01,1116.719973564148,2262.292490005493,-1145.5725164413452,-50.64,99,238
1180,Grocery_Spices_1180,2021-03-01,629.9999713897705,1276.1699631214142,-646.1699917316437,-50.63,75,188
1062,Personal Care_Deodorant_1062,2024-09-01,2071.7800216674805,4195.940040588379,-2124.1600189208984,-50.62,71,159
1178,Beverages_Soft Drinks_1178,2025-09-01,2010.9600448608398,4071.6899497985837,-2060.729904937744,-50.61,84,194
1174,Electronics_Mobile Accessories_1174,2023-09-01,20953.95053100586,42418.50202026367,-21464.551489257814,-50.60,87,215
1073,Electronics_Chargers_1073,2025-09-01,9510.01978302002,19250.93141937256,-9740.911636352539,-50.60,79,185
1134,Household_Paper Products_1134,2021-09-01,815.9699954986572,1651.7999818801877,-835.8299863815305,-50.60,59,135
1161,Electronics_Batteries_1161,2021-03-01,7770.040344238281,15726.776583862307,-7956.736239624026,-50.59,94,228
1174,Electronics_Mobile Accessories_1174,2025-04-01,15399.970397949219,31154.35093688965,-15754.38053894043,-50.57,67,188
1184,Snacks_Chocolates_1184,2021-06-01,2263.409984588623,4578.3354495048525,-2314.9254649162294,-50.56,101,237
1192,Dairy_Milk_1192,2021-09-01,1823.5099430084229,3688.5199718475337,-1865.0100288391109,-50.56,83,185
1160,Snacks_Nuts_1160,2024-03-01,610.0574898719785,1233.8249828338624,-623.7674929618838,-50.56,114,238
1113,Dairy_Cheese_1113,2022-11-01,1462.9020528793335,2958.930107116699,-1496.0280542373657,-50.56,59,117
1116,Personal Care_Skincare_1116,2022-09-01,6327.7202224731445,12797.0190032959,-6469.298780822755,-50.55,81,183
1121,Grocery_Rice_1121,2024-09-01,2869.199924468994,5802.542012023925,-2933.342087554931,-50.55,90,209
1085,Personal Care_Skincare_1085,2021-09-01,2183.6599311828613,4416.115868377686,-2232.4559371948244,-50.55,82,189
1136,Personal Care_Shampoo_1136,2022-09-01,4943.780075073242,9994.167888259888,-5050.387813186646,-50.53,82,188
1006,Beverages_Coffee_1006,2025-09-01,1060.079990386963,2142.2319518089294,-1082.1519614219665,-50.52,84,195
1186,Dairy_Yogurt_1186,2021-03-01,649.7400045394897,1312.9239885807037,-663.183984041214,-50.51,119,281
1031,Snacks_Chips_1031,2021-06-01,1404.8400421142578,2836.8055475711826,-1431.9655054569248,-50.48,92,233
1065,Electronics_Chargers_1065,2022-03-01,14759.890151977539,29808.464584350586,-15048.574432373047,-50.48,83,235
1042,Grocery_Canned Goods_1042,2022-03-01,3232.8001098632812,6526.834922790527,-3294.034812927246,-50.47,72,204
1178,Beverages_Soft Drinks_1178,2025-04-01,2068.66804523468,4175.8360771179205,-2107.1680318832405,-50.46,91,255
1168,Snacks_Chips_1168,2022-09-01,1663.4400730133057,3358.0379940032954,-1694.5979209899897,-50.46,87,195
1139,Dairy_Cream_1139,2021-09-01,2180.159912109375,4399.727985191345,-2219.5680730819704,-50.45,96,219
1015,Dairy_Cream_1015,2024-09-01,2495.9599227905273,5036.145920562746,-2540.185997772219,-50.44,92,205
1174,Electronics_Mobile Accessories_1174,2024-09-01,18545.450469970703,37420.51818695066,-18875.06771697996,-50.44,77,170
1041,Snacks_Nuts_1041,2021-09-01,1183.360019683838,2387.3040321350104,-1203.9440124511725,-50.43,86,191
1092,Household_Detergent_1092,2025-09-01,1973.3000373840332,3981.1991022109974,-2007.8990648269641,-50.43,70,157
1103,Dairy_Milk_1103,2023-03-01,3602.427923583985,7267.54755306244,-3665.119629478455,-50.43,114,224
1028,Household_Paper Products_1028,2021-03-01,3342.39990234375,6741.375750732419,-3398.975848388669,-50.42,80,188
1182,Beverages_Tea_1182,2022-03-01,1205.7200393676758,2432.0100889205933,-1226.2900495529175,-50.42,86,222
1103,Dairy_Milk_1103,2023-09-01,3301.5399475097656,6658.167852783202,-3356.627905273436,-50.41,86,217
1052,Snacks_Crackers_1052,2023-05-01,1317.7200241088867,2656.7620441436766,-1339.0420200347899,-50.40,79,190
1048,Snacks_Biscuits_1048,2025-04-01,991.5669919013977,1998.9029950141908,-1007.336003112793,-50.39,72,215
1112,Household_Paper Products_1112,2021-03-01,871.9200096130371,1757.1449766159058,-885.2249670028687,-50.38,84,204
1104,Grocery_Pasta_1104,2023-03-01,1747.120050048828,3520.4251441955566,-1773.3050941467286,-50.37,91,195
1056,Snacks_Nuts_1056,2021-03-01,508.30000162124634,1024.1299934387212,-515.8299918174748,-50.37,85,206
1197,Electronics_Mobile Accessories_1197,2021-03-01,1476.7199935913086,2975.2859406471252,-1498.5659470558167,-50.37,84,212
1137,Snacks_Nuts_1137,2021-03-01,571.1999821662903,1150.6329857826233,-579.433003616333,-50.36,85,204
1140,Personal Care_Shampoo_1140,2023-03-01,2900.9819107055664,5842.349303722382,-2941.367393016815,-50.35,91,191
1058,Personal Care_Soap_1058,2024-03-01,4036.942044830322,8131.22756290436,-4094.2855180740376,-50.35,104,204
1107,Electronics_Mobile Accessories_1107,2025-04-01,10519.186269378662,21176.714376831053,-10657.52810745239,-50.33,69,197
1088,Household_Cleaning Supplies_1088,2022-03-01,1608.1599884033203,3237.4799766540527,-1629.3199882507324,-50.33,76,202
1032,Snacks_Chocolates_1032,2022-03-01,1182.4799880981445,2378.2249760627747,-1195.7449879646301,-50.28,78,219
1033,Household_Paper Products_1033,2022-03-01,2757.3998832702637,5543.184866905212,-2785.7849836349487,-50.26,85,233
1030,Dairy_Cream_1030,2022-03-01,1961.5600814819336,3942.4051637649536,-1980.84508228302,-50.24,89,248
1102,Snacks_Biscuits_1102,2023-03-01,1780.8680404663085,3578.7440361022946,-1797.875995635986,-50.24,96,195
1200,Beverages_Juices_1200,2025-09-01,546.769983291626,1098.7759645462033,-552.0059812545774,-50.24,73,164
1122,Dairy_Yogurt_1122,2022-03-01,2559.600030899048,5142.900129318237,-2583.3000984191895,-50.23,81,245
1080,Snacks_Chips_1080,2023-03-01,1929.519985961914,3877.0689800262435,-1947.5489940643295,-50.23,95,217
1155,Electronics_Mobile Accessories_1155,2021-03-01,2242.239917755127,4503.209980392457,-2260.9700626373296,-50.21,98,229
1001,Electronics_Chargers_1001,2025-09-01,14316.719787597656,28749.950253295894,-14433.230465698238,-50.20,87,192
1198,Dairy_Cheese_1198,2023-03-01,2352.659980773926,4721.952040100096,-2369.2920593261706,-50.18,98,220
1036,Electronics_Mobile Accessories_1036,2023-03-01,9169.808322143555,18401.56110076904,-9231.752778625483,-50.17,114,242
1138,Household_Cleaning Supplies_1138,2025-09-01,4165.199890136719,8357.455107879641,-4192.2552177429225,-50.16,90,207
1014,Dairy_Butter_1014,2023-06-01,534.9039978027344,1072.7099895477295,-537.8059917449951,-50.14,73,137
1141,Beverages_Coffee_1141,2022-09-01,591.4999866485596,1186.1799788475037,-594.6799921989441,-50.13,70,156
1017,Household_Paper Products_1017,2024-09-01,2853.1799697875977,5718.7019599914565,-2865.521990203859,-50.11,66,149
1167,Grocery_Rice_1167,2022-09-01,4061.8001403808594,8132.970314025879,-4071.1701736450195,-50.06,92,207
1111,Snacks_Nuts_1111,2022-09-01,1017.3600339889526,2036.1900486946106,-1018.830014705658,-50.04,81,184
1022,Household_Cleaning Supplies_1022,2023-03-01,4510.675993347168,9026.30980873108,-4515.6338153839115,-50.03,92,201
1062,Personal Care_Deodorant_1062,2023-09-01,2392.760025024414,4786.252040100096,-2393.4920150756816,-50.01,82,213
1109,Electronics_Batteries_1109,2021-09-01,2911.199951171875,5824.124954223635,-2912.9250030517596,-50.01,80,180
1025,Household_Detergent_1025,2023-09-01,652.9599647521973,1305.823992156983,-652.8640274047857,-50.00,77,203
1010,Grocery_Rice_1010,2022-09-01,1182.9600219726562,2365.35501718521,-1182.3949952125536,-49.99,72,162
1111,Snacks_Nuts_1111,2021-03-01,1281.1200428009033,2561.1180793762205,-1279.9980365753172,-49.98,102,243
1183,Electronics_Batteries_1183,2023-03-01,14315.489364624022,28621.505435180676,-14306.016070556654,-49.98,116,255
1153,Electronics_Batteries_1153,2021-06-01,15589.840118408203,31132.338251495363,-15542.49813308716,-49.92,97,227
1066,Household_Cleaning Supplies_1066,2025-09-01,3783.2799072265625,7547.919852066043,-3764.6399448394804,-49.88,76,175
1060,Household_Detergent_1060,2025-08-01,3409.9160110473636,6800.59605331421,-3390.680042266846,-49.86,97,199
1172,Electronics_Chargers_1172,2021-09-01,7828.049789428711,15602.269704437263,-7774.219915008553,-49.83,69,159
1033,Household_Paper Products_1033,2024-09-01,2497.879894256592,4977.639974594116,-2479.7600803375244,-49.82,77,173
1048,Snacks_Biscuits_1048,2024-09-01,901.5499925613403,1796.27594909668,-894.7259565353397,-49.81,65,151
1046,Household_Paper Products_1046,2023-03-01,5646.699876403809,11248.962765121458,-5602.262888717649,-49.80,110,233
1116,Personal Care_Skincare_1116,2021-09-01,6171.4802169799805,12287.6909500122,-6116.21073303222,-49.78,79,178
1157,Household_Cleaning Supplies_1157,2025-04-01,1243.550009727478,2473.9819892883293,-1230.4319795608512,-49.73,85,240
1123,Beverages_Water_1123,2024-09-01,697.2199783325195,1386.6639949798582,-689.4440166473387,-49.72,71,160
1061,Personal Care_Skincare_1061,2025-04-01,4239.877951049804,8431.065800476073,-4191.187849426269,-49.71,90,225
1129,Electronics_Chargers_1129,2023-09-01,11157.319732666016,22173.83142700196,-11016.511694335943,-49.68,73,189
1149,Electronics_Chargers_1149,2021-09-01,7768.500137329102,15433.240234375,-7664.740097045898,-49.66,75,168
1091,Dairy_Butter_1091,2023-03-01,804.3719776153565,1597.4084606409076,-793.0364830255511,-49.65,105,218
1121,Grocery_Rice_1121,2023-09-01,2135.9599437713623,4241.039934539795,-2105.0799907684323,-49.64,67,164
1171,Personal Care_Toothpaste_1171,2021-03-01,3333.599853515625,6620.060680389404,-3286.4608268737793,-49.64,80,193
1041,Snacks_Nuts_1041,2025-04-01,1375.16602268219,2730.0380403518675,-1354.8720176696775,-49.63,103,279
1028,Household_Paper Products_1028,2022-03-01,2799.2599182128906,5557.099914550781,-2757.8399963378906,-49.63,67,175
1062,Personal Care_Deodorant_1062,2024-03-01,3103.139980316162,6159.439933204649,-3056.2999528884866,-49.62,123,253
1159,Electronics_Batteries_1159,2023-03-01,13754.768313598632,27301.181195068373,-13546.412881469741,-49.62,92,183
1136,Personal Care_Shampoo_1136,2021-09-01,5245.230079650879,10410.177917099,-5164.9478374481205,-49.61,87,193
1089,Electronics_Mobile Accessories_1089,2022-09-01,5407.899749755859,10732.641905212404,-5324.742155456544,-49.61,82,188
1063,Snacks_Chocolates_1063,2021-03-01,1492.2399368286133,2961.102437257767,-1468.862500429154,-49.61,92,220
1031,Snacks_Chips_1031,2022-09-01,1313.2200393676758,2606.033992195129,-1292.8139528274532,-49.61,86,199
1162,Dairy_Yogurt_1162,2021-03-01,2349.5999660491943,4662.108036231993,-2312.5080701827983,-49.60,89,216
1153,Electronics_Batteries_1153,2023-09-01,12696.880096435547,25188.43227539063,-12491.552178955084,-49.59,79,201
1073,Electronics_Chargers_1073,2021-09-01,9750.779777526855,19341.261444091797,-9590.481666564941,-49.59,81,181
1054,Snacks_Chips_1054,2024-04-01,813.6089832782745,1613.9799852371216,-800.371001958847,-49.59,94,197
1029,Grocery_Canned Goods_1029,2022-03-01,2427.299966812134,4814.009969234467,-2386.7100024223328,-49.58,87,229
1033,Household_Paper Products_1033,2023-03-01,3153.119911193847,6252.924367904663,-3099.804456710816,-49.57,108,243
1044,Snacks_Biscuits_1044,2023-09-01,1525.300064086914,3023.406089782715,-1498.1060256958008,-49.55,70,178
1085,Personal Care_Skincare_1085,2021-03-01,2822.7799110412598,5593.9158363342285,-2771.1359252929688,-49.54,106,250
1077,Household_Cleaning Supplies_1077,2022-09-01,4759.999847412109,9431.939855575558,-4671.9400081634485,-49.53,100,220
1088,Household_Cleaning Supplies_1088,2023-09-01,1311.9199905395508,2598.640022277831,-1286.7200317382803,-49.52,62,166
1044,Snacks_Biscuits_1044,2021-06-01,2331.530097961426,4615.1951513290405,-2283.6650533676147,-49.48,107,258
1097,Snacks_Crackers_1097,2025-09-01,195.7499921321869,387.35998435020457,-191.60999221801768,-49.47,75,167
1174,Electronics_Mobile Accessories_1174,2021-09-01,19027.150482177734,37651.66203460694,-18624.511552429205,-49.47,79,174
1077,Household_Cleaning Supplies_1077,2025-04-01,3663.2958847045898,7248.051833343504,-3584.755948638914,-49.46,79,215
1196,Grocery_Pasta_1196,2025-04-01,2618.2600421905518,5178.339952468871,-2560.0799102783194,-49.44,90,252
1056,Snacks_Nuts_1056,2023-09-01,496.34000158309937,981.0920199394226,-484.7520183563232,-49.41,83,203
1190,Dairy_Milk_1190,2023-05-01,1681.5800189971924,3323.4079413890845,-1641.8279223918921,-49.40,83,207
1194,Dairy_Butter_1194,2025-09-01,953.3700113296509,1883.907019042969,-930.5370077133182,-49.39,99,222
1022,Household_Cleaning Supplies_1022,2024-03-01,4779.169931411743,9437.299816131592,-4658.129884719849,-49.36,98,206
1001,Electronics_Chargers_1001,2021-03-01,16455.999755859375,32488.25823364258,-16032.258477783205,-49.35,100,231
1159,Electronics_Batteries_1159,2021-03-01,17986.080184936523,35474.200158691405,-17488.11997375488,-49.30,101,235
1198,Dairy_Cheese_1198,2023-09-01,1684.149990081787,3321.7899589538574,-1637.6399688720703,-49.30,65,157
1008,Personal Care_Shampoo_1008,2021-03-01,4877.339847564697,9617.377156448367,-4740.0373088836695,-49.29,111,258
1061,Personal Care_Skincare_1061,2023-03-01,5179.687991333008,10207.1624710083,-5027.474479675292,-49.25,102,226
